hour,from_station,to_station,line,direction,passenger_count,capacity_utilization_percent
17,108,109,1,forward,14463,172.18
17,109,108,1,backward,14739,263.2
17,109,132,1,forward,15759,187.61
17,110,91,1,backward,42,0.75
17,111,110,1,backward,36,0.64
17,112,113,1,forward,14658,174.5
17,112,132,1,backward,14121,252.16
17,113,112,1,backward,9969,178.02
17,113,114,1,forward,15477,184.25
17,114,113,1,backward,5520,98.57
17,114,115,1,forward,13428,159.86
17,115,114,1,backward,4236,75.64
17,115,116,1,forward,12762,151.93
17,116,115,1,backward,4044,72.21
17,116,117,1,forward,10872,129.43
17,117,116,1,backward,3696,66.0
17,117,118,1,forward,8967,106.75
17,118,117,1,backward,3501,62.52
17,118,119,1,forward,6810,81.07
17,119,118,1,backward,3069,54.8
17,119,120,1,forward,4356,51.86
17,120,119,1,backward,2952,52.71
17,120,121,1,forward,1341,15.96
17,121,120,1,backward,1563,27.91
17,121,122,1,forward,1341,15.96
17,122,121,1,backward,1458,26.04
17,122,123,1,forward,486,5.79
17,123,122,1,backward,732,13.07
17,123,92,1,forward,408,4.86
17,132,109,1,backward,13875,247.77
17,132,112,1,forward,14010,166.79
17,91,110,1,forward,3,0.04
17,91,92,1,backward,42,0.75
17,92,123,1,backward,588,10.5
17,92,91,1,forward,3,0.04
17,95,96,1,forward,2220,26.43
17,96,95,1,backward,2301,41.09
17,96,97,1,forward,3720,44.29
17,97,96,1,backward,3441,61.45
17,97,98,1,forward,4992,59.43
17,98,97,1,backward,4176,74.57
17,98,99,1,forward,6501,77.39
17,99,100,1,forward,9132,108.71
17,99,98,1,backward,6150,109.82
17,125,126,2,forward,5361,38.29
17,125,153,2,backward,12078,86.27
17,126,125,2,backward,13155,93.96
17,126,127,2,forward,6579,46.99
17,127,126,2,backward,14313,102.24
17,127,128,2,forward,7803,55.74
17,128,127,2,backward,13644,97.46
17,128,129,2,forward,7626,54.47
17,129,128,2,backward,14034,100.24
17,129,130,2,forward,7842,56.01
17,130,129,2,backward,14046,100.33
17,130,131,2,forward,8079,57.71
17,131,130,2,backward,13791,98.51
17,131,132,2,forward,9636,68.83
17,132,131,2,backward,12579,89.85
17,132,133,2,forward,11442,81.73
17,133,132,2,backward,9702,69.3
17,133,134,2,forward,12897,92.12
17,134,133,2,backward,7374,52.67
17,134,135,2,forward,13872,99.09
17,135,134,2,backward,6270,44.79
17,135,136,2,forward,14124,100.89
17,136,135,2,backward,5733,40.95
17,136,137,2,forward,15570,111.21
17,137,136,2,backward,6966,49.76
17,137,138,2,forward,14748,105.34
17,138,137,2,backward,6912,49.37
17,138,139,2,forward,12918,92.27
17,139,138,2,backward,6774,48.39
17,139,140,2,forward,11703,83.59
17,140,139,2,backward,6537,46.69
17,140,141,2,forward,10563,75.45
17,141,140,2,backward,6267,44.76
17,141,142,2,forward,8892,63.51
17,142,141,2,backward,5421,38.72
17,142,143,2,forward,7140,51.0
17,143,142,2,backward,4569,32.64
17,143,144,2,forward,5796,41.4
17,144,143,2,backward,3876,27.69
17,144,145,2,forward,3399,24.28
17,145,144,2,backward,2967,21.19
17,153,125,2,forward,4728,33.77
17,104,182,3,backward,8382,69.85
17,104,183,3,forward,10824,90.2
17,170,171,3,forward,537,4.47
17,171,170,3,backward,651,5.42
17,171,172,3,forward,1086,9.05
17,172,171,3,backward,1566,13.05
17,172,175,3,forward,2388,19.9
17,175,172,3,backward,2289,19.07
17,175,176,3,forward,3834,31.95
17,176,175,3,backward,3726,31.05
17,176,177,3,forward,4281,35.68
17,177,176,3,backward,4287,35.73
17,177,178,3,forward,4677,38.98
17,178,177,3,backward,4791,39.92
17,178,179,3,forward,5466,45.55
17,179,178,3,backward,5508,45.9
17,179,180,3,forward,6057,50.48
17,180,179,3,backward,6810,56.75
17,180,181,3,forward,6171,51.42
17,181,180,3,backward,8052,67.1
17,181,182,3,forward,7452,62.1
17,182,104,3,forward,9552,79.6
17,182,181,3,backward,8409,70.08
17,183,104,3,backward,8067,67.22
17,183,184,3,forward,16089,134.08
17,184,183,3,backward,6216,51.8
17,184,185,3,forward,17988,149.9
17,185,184,3,backward,5310,44.25
17,185,211,3,forward,16026,133.55
17,186,211,3,backward,2994,24.95
17,186,247,3,forward,7782,64.85
17,188,189,3,forward,7422,61.85
17,188,247,3,backward,2343,19.53
17,189,188,3,backward,1974,16.45
17,189,190,3,forward,7098,59.15
17,190,189,3,backward,1875,15.62
17,190,191,3,forward,5448,45.4
17,191,190,3,backward,1686,14.05
17,191,192,3,forward,4113,34.27
17,192,191,3,backward,1458,12.15
17,192,193,3,forward,3510,29.25
17,193,192,3,backward,1116,9.3
17,193,194,3,forward,1653,13.78
17,194,193,3,backward,846,7.05
17,211,185,3,backward,5706,47.55
17,211,186,3,forward,8640,72.0
17,247,186,3,backward,2277,18.98
17,247,188,3,forward,7893,65.77
17,108,135,4,forward,11496,82.11
17,108,212,4,backward,9642,68.87
17,127,208,4,backward,15726,112.33
17,127,209,4,forward,7464,53.31
17,135,108,4,backward,5460,39.0
17,135,216,4,forward,10923,78.02
17,154,201,4,backward,774,5.53
17,154,204,4,forward,528,3.77
17,201,154,4,forward,294,2.1
17,202,203,4,backward,3582,25.59
17,202,206,4,forward,5739,40.99
17,203,202,4,forward,5649,40.35
17,203,205,4,backward,3501,25.01
17,204,154,4,backward,456,3.26
17,204,205,4,forward,1272,9.09
17,205,203,4,forward,5460,39.0
17,205,204,4,backward,1857,13.26
17,206,202,4,backward,3600,25.71
17,206,207,4,forward,4509,32.21
17,207,206,4,backward,14397,102.84
17,207,208,4,forward,5046,36.04
17,208,127,4,forward,5490,39.21
17,208,207,4,backward,15309,109.35
17,209,127,4,backward,23505,167.89
17,209,210,4,forward,8733,62.38
17,210,209,4,backward,22656,161.83
17,210,211,4,forward,10038,71.7
17,211,210,4,backward,21183,151.31
17,211,212,4,forward,8904,63.6
17,212,108,4,forward,10716,76.54
17,212,211,4,backward,14964,106.89
17,216,135,4,backward,5022,35.87
17,216,217,4,forward,9891,70.65
17,217,216,4,backward,3921,28.01
17,217,218,4,forward,8190,58.5
17,218,217,4,backward,3405,24.32
17,218,219,4,forward,6591,47.08
17,219,218,4,backward,3009,21.49
17,219,220,4,forward,3867,27.62
17,220,219,4,backward,2247,16.05
17,220,221,4,forward,1335,9.54
17,221,220,4,backward,1167,8.34
17,153,154,5,forward,7626,105.92
17,154,153,5,backward,2718,37.75
17,154,155,5,forward,5160,71.67
17,155,154,5,backward,2145,29.79
17,155,156,5,forward,4962,68.92
17,156,155,5,backward,2073,28.79
17,156,157,5,forward,4734,65.75
17,157,156,5,backward,1785,24.79
17,157,158,5,forward,4506,62.58
17,158,157,5,backward,1641,22.79
17,158,159,5,forward,4107,57.04
17,159,158,5,backward,1311,18.21
17,159,160,5,forward,4002,55.58
17,160,159,5,backward,1254,17.42
17,160,161,5,forward,3984,55.33
17,161,160,5,backward,1188,16.5
17,161,162,5,forward,2610,36.25
17,162,161,5,backward,726,10.08
17,162,163,5,forward,2460,34.17
17,163,162,5,backward,669,9.29
17,164,163,5,backward,27,0.38
17,106,185,6,forward,7278,129.96
17,106,61,6,backward,15921,284.3
17,136,216,6,backward,11346,202.61
17,136,61,6,forward,5028,89.79
17,185,106,6,backward,12405,221.52
17,185,63,6,forward,7431,132.7
17,216,136,6,forward,4026,71.89
17,216,59,6,backward,7383,131.84
17,232,64,6,backward,7440,132.86
17,232,65,6,forward,6537,116.73
17,242,57,6,backward,2544,45.43
17,242,59,6,forward,2574,45.96
17,54,55,6,forward,132,2.36
17,55,54,6,backward,915,16.34
17,55,56,6,forward,294,5.25
17,56,55,6,backward,1395,24.91
17,56,57,6,forward,558,9.96
17,57,242,6,forward,837,14.95
17,57,56,6,backward,1881,33.59
17,59,216,6,forward,2973,53.09
17,59,242,6,backward,6663,118.98
17,61,106,6,forward,5322,95.04
17,61,136,6,backward,16287,290.84
17,63,185,6,backward,9261,165.38
17,63,64,6,forward,7467,133.34
17,64,232,6,forward,7245,129.38
17,64,63,6,backward,8574,153.11
17,65,232,6,backward,3762,67.18
17,65,66,6,forward,6372,113.79
17,66,65,6,backward,3570,63.75
17,66,67,6,forward,5952,106.29
17,67,66,6,backward,3051,54.48
17,67,68,6,forward,5484,97.93
17,68,67,6,backward,2733,48.8
17,68,69,6,forward,3942,70.39
17,69,68,6,backward,1326,23.68
17,69,70,6,forward,3186,56.89
17,70,69,6,backward,1083,19.34
17,70,71,6,forward,2544,45.43
17,71,70,6,backward,861,15.38
17,71,72,6,forward,1770,31.61
17,72,71,6,backward,759,13.55
17,72,73,6,forward,849,15.16
17,73,72,6,backward,372,6.64
17,73,74,6,forward,255,4.55
17,74,73,6,backward,156,2.79
17,114,241,7,forward,1941,34.66
17,114,247,7,backward,2943,52.55
17,128,209,7,backward,2016,36.0
17,128,234,7,forward,3084,55.07
17,209,128,7,forward,3996,71.36
17,209,233,7,backward,1944,34.71
17,225,226,7,forward,1317,23.52
17,226,225,7,backward,732,13.07
17,226,228,7,forward,2589,46.23
17,228,226,7,backward,1383,24.7
17,228,230,7,forward,4326,77.25
17,230,228,7,backward,1671,29.84
17,230,231,7,forward,4827,86.2
17,231,230,7,backward,1740,31.07
17,231,232,7,forward,4920,87.86
17,232,231,7,backward,1842,32.89
17,232,233,7,forward,3795,67.77
17,233,209,7,forward,4431,79.12
17,233,232,7,backward,1746,31.18
17,234,128,7,backward,2181,38.95
17,234,236,7,forward,2898,51.75
17,236,234,7,backward,2292,40.93
17,236,237,7,forward,2598,46.39
17,237,236,7,backward,2439,43.55
17,237,238,7,forward,2289,40.88
17,238,237,7,backward,2718,48.54
17,238,247,7,forward,2193,39.16
17,239,241,7,backward,1161,20.73
17,239,242,7,forward,1854,33.11
17,241,114,7,backward,1698,30.32
17,241,239,7,forward,2061,36.8
17,242,239,7,backward,1065,19.02
17,242,243,7,forward,1821,32.52
17,243,242,7,backward,600,10.71
17,243,244,7,forward,1500,26.79
17,244,243,7,backward,543,9.7
17,244,245,7,forward,1026,18.32
17,245,244,7,backward,363,6.48
17,247,114,7,forward,2040,36.43
17,247,238,7,backward,2742,48.96
18,100,101,1,forward,11331,134.89
18,100,99,1,backward,6969,124.45
18,101,100,1,backward,7836,139.93
18,101,102,1,forward,13260,157.86
18,102,101,1,backward,7899,141.05
18,102,103,1,forward,13440,160.0
18,103,102,1,backward,7908,141.21
18,103,104,1,forward,14889,177.25
18,104,103,1,backward,8091,144.48
18,104,105,1,forward,15903,189.32
18,105,104,1,backward,11472,204.86
18,105,106,1,forward,18393,218.96
18,106,105,1,backward,11457,204.59
18,106,107,1,forward,16083,191.46
18,107,106,1,backward,14331,255.91
18,107,108,1,forward,16677,198.54
18,108,107,1,backward,13923,248.62
18,108,109,1,forward,13836,164.71
18,109,108,1,backward,16005,285.8
18,109,132,1,forward,15597,185.68
18,110,91,1,backward,39,0.7
18,111,110,1,backward,27,0.48
18,112,113,1,forward,15846,188.64
18,112,132,1,backward,15519,277.12
18,113,112,1,backward,10527,187.98
18,113,114,1,forward,16635,198.04
18,114,113,1,backward,5229,93.38
18,114,115,1,forward,15033,178.96
18,115,114,1,backward,3630,64.82
18,115,116,1,forward,14367,171.04
18,116,115,1,backward,3465,61.88
18,116,117,1,forward,12255,145.89
18,117,116,1,backward,3108,55.5
18,117,118,1,forward,10206,121.5
18,118,117,1,backward,2931,52.34
18,118,119,1,forward,7629,90.82
18,119,118,1,backward,2574,45.96
18,119,120,1,forward,4902,58.36
18,120,119,1,backward,2403,42.91
18,120,121,1,forward,1521,18.11
18,121,120,1,backward,1182,21.11
18,121,122,1,forward,1512,18.0
18,122,121,1,backward,1083,19.34
18,122,123,1,forward,630,7.5
18,123,122,1,backward,609,10.88
18,123,92,1,forward,534,6.36
18,132,109,1,backward,14685,262.23
18,132,112,1,forward,14427,171.75
18,91,110,1,forward,3,0.04
18,91,92,1,backward,39,0.7
18,92,123,1,backward,483,8.62
18,92,91,1,forward,3,0.04
18,95,96,1,forward,2250,26.79
18,96,95,1,backward,2169,38.73
18,96,97,1,forward,3792,45.14
18,97,96,1,backward,3318,59.25
18,97,98,1,forward,5004,59.57
18,98,97,1,backward,4074,72.75
18,98,99,1,forward,6477,77.11
18,99,100,1,forward,9054,107.79
18,99,98,1,backward,6000,107.14
18,125,126,2,forward,5040,36.0
18,125,153,2,backward,12678,90.56
18,126,125,2,backward,13962,99.73
18,126,127,2,forward,6270,44.79
18,127,126,2,backward,15240,108.86
18,127,128,2,forward,7788,55.63
18,128,127,2,backward,15945,113.89
18,128,129,2,forward,7818,55.84
18,129,128,2,backward,16551,118.22
18,129,130,2,forward,7989,57.06
18,130,129,2,backward,16554,118.24
18,130,131,2,forward,8205,58.61
18,131,130,2,backward,16323,116.59
18,131,132,2,forward,10107,72.19
18,132,131,2,backward,14727,105.19
18,132,133,2,forward,12930,92.36
18,133,132,2,backward,11271,80.51
18,133,134,2,forward,15294,109.24
18,134,133,2,backward,7467,53.34
18,134,135,2,forward,16635,118.82
18,135,134,2,backward,6153,43.95
18,135,136,2,forward,16806,120.04
18,136,135,2,backward,5628,40.2
18,136,137,2,forward,18162,129.73
18,137,136,2,backward,6900,49.29
18,137,138,2,forward,17064,121.89
18,138,137,2,backward,6834,48.81
18,138,139,2,forward,14844,106.03
18,139,138,2,backward,6744,48.17
18,139,140,2,forward,13386,95.61
18,140,139,2,backward,6555,46.82
18,140,141,2,forward,12048,86.06
18,141,140,2,backward,6216,44.4
18,141,142,2,forward,10248,73.2
18,142,141,2,backward,5283,37.74
18,142,143,2,forward,8262,59.01
18,143,142,2,backward,4398,31.41
18,143,144,2,forward,6582,47.01
18,144,143,2,backward,3729,26.64
18,144,145,2,forward,3798,27.13
18,145,144,2,backward,2829,20.21
18,153,125,2,forward,4470,31.93
18,104,182,3,backward,8244,68.7
18,104,183,3,forward,11178,93.15
18,170,171,3,forward,360,3.0
18,171,170,3,backward,564,4.7
18,171,172,3,forward,831,6.93
18,172,171,3,backward,1437,11.97
18,172,175,3,forward,2100,17.5
18,175,172,3,backward,2154,17.95
18,175,176,3,forward,3645,30.38
18,176,175,3,backward,3330,27.75
18,176,177,3,forward,4089,34.08
18,177,176,3,backward,3861,32.17
18,177,178,3,forward,4476,37.3
18,178,177,3,backward,4422,36.85
18,178,179,3,forward,5298,44.15
18,179,178,3,backward,5178,43.15
18,179,180,3,forward,6024,50.2
18,180,179,3,backward,6471,53.92
18,180,181,3,forward,6072,50.6
18,181,180,3,backward,7788,64.9
18,181,182,3,forward,7365,61.38
18,182,104,3,forward,9543,79.53
18,182,181,3,backward,8208,68.4
18,183,104,3,backward,7503,62.52
18,183,184,3,forward,16149,134.57
18,184,183,3,backward,6003,50.02
18,184,185,3,forward,17913,149.28
18,185,184,3,backward,5265,43.88
18,185,211,3,forward,15765,131.38
18,186,211,3,backward,2706,22.55
18,186,247,3,forward,8400,70.0
18,188,189,3,forward,8262,68.85
18,188,247,3,backward,1965,16.38
18,189,188,3,backward,1719,14.32
18,189,190,3,forward,7875,65.62
18,190,189,3,backward,1641,13.68
18,190,191,3,forward,6087,50.72
18,191,190,3,backward,1485,12.38
18,191,192,3,forward,4425,36.88
18,192,191,3,backward,1305,10.88
18,192,193,3,forward,3717,30.98
18,193,192,3,backward,1005,8.38
18,193,194,3,forward,1713,14.27
18,194,193,3,backward,693,5.78
18,211,185,3,backward,5550,46.25
18,211,186,3,forward,9126,76.05
18,247,186,3,backward,1920,16.0
18,247,188,3,forward,8553,71.28
18,108,135,4,forward,12657,90.41
18,108,212,4,backward,10794,77.1
18,127,208,4,backward,18837,134.55
18,127,209,4,forward,7365,52.61
18,135,108,4,backward,5394,38.53
18,135,216,4,forward,12051,86.08
18,154,201,4,backward,906,6.47
18,154,204,4,forward,585,4.18
18,201,154,4,forward,315,2.25
18,202,203,4,backward,3966,28.33
18,202,206,4,forward,5922,42.3
18,203,202,4,forward,5823,41.59
18,203,205,4,backward,3894,27.81
18,204,154,4,backward,483,3.45
18,204,205,4,forward,1353,9.66
18,205,203,4,forward,5628,40.2
18,205,204,4,backward,1902,13.59
18,206,202,4,backward,3987,28.48
18,206,207,4,forward,4563,32.59
18,207,206,4,backward,17469,124.78
18,207,208,4,forward,5073,36.24
18,208,127,4,forward,5490,39.21
18,208,207,4,backward,18477,131.98
18,209,127,4,backward,25863,184.74
18,209,210,4,forward,8484,60.6
18,210,209,4,backward,24891,177.79
18,210,211,4,forward,9897,70.69
18,211,210,4,backward,23154,165.39
18,211,212,4,forward,9462,67.59
18,212,108,4,forward,11190,79.93
18,212,211,4,backward,16095,114.96
18,216,135,4,backward,4947,35.34
18,216,217,4,forward,11295,80.68
18,217,216,4,backward,3513,25.09
18,217,218,4,forward,9351,66.79
18,218,217,4,backward,3033,21.66
18,218,219,4,forward,7617,54.41
18,219,218,4,backward,2697,19.26
18,219,220,4,forward,4203,30.02
18,220,219,4,backward,1998,14.27
18,220,221,4,forward,1635,11.68
18,221,220,4,backward,987,7.05
18,153,154,5,forward,8025,111.46
18,154,153,5,backward,2454,34.08
18,154,155,5,forward,5529,76.79
18,155,154,5,backward,1905,26.46
18,155,156,5,forward,5361,74.46
18,156,155,5,backward,1818,25.25
18,156,157,5,forward,5115,71.04
18,157,156,5,backward,1473,20.46
18,157,158,5,forward,4905,68.12
18,158,157,5,backward,1269,17.62
18,158,159,5,forward,4506,62.58
18,159,158,5,backward,1014,14.08
18,159,160,5,forward,4347,60.38
18,160,159,5,backward,963,13.38
18,160,161,5,forward,4311,59.88
18,161,160,5,backward,918,12.75
18,161,162,5,forward,2895,40.21
18,162,161,5,backward,576,8.0
18,162,163,5,forward,2718,37.75
18,163,162,5,backward,522,7.25
18,164,163,5,backward,15,0.21
18,106,185,6,forward,7575,135.27
18,106,61,6,backward,16386,292.61
18,136,216,6,backward,12093,215.95
18,136,61,6,forward,4893,87.38
18,185,106,6,backward,12174,217.39
18,185,63,6,forward,7971,142.34
18,216,136,6,forward,3903,69.7
18,216,59,6,backward,7869,140.52
18,232,64,6,backward,7215,128.84
18,232,65,6,forward,6918,123.54
18,242,57,6,backward,3003,53.62
18,242,59,6,forward,2481,44.3
18,54,55,6,forward,111,1.98
18,55,54,6,backward,1005,17.95
18,55,56,6,forward,228,4.07
18,56,55,6,backward,1608,28.71
18,56,57,6,forward,486,8.68
18,57,242,6,forward,768,13.71
18,57,56,6,backward,2196,39.21
18,59,216,6,forward,2922,52.18
18,59,242,6,backward,7167,127.98
18,61,106,6,forward,5100,91.07
18,61,136,6,backward,16659,297.48
18,63,185,6,backward,8634,154.18
18,63,64,6,forward,7950,141.96
18,64,232,6,forward,7674,137.04
18,64,63,6,backward,8148,145.5
18,65,232,6,backward,3441,61.45
18,65,66,6,forward,6705,119.73
18,66,65,6,backward,3291,58.77
18,66,67,6,forward,6147,109.77
18,67,66,6,backward,2802,50.04
18,67,68,6,forward,5673,101.3
18,68,67,6,backward,2523,45.05
18,68,69,6,forward,4029,71.95
18,69,68,6,backward,1269,22.66
18,69,70,6,forward,3327,59.41
18,70,69,6,backward,999,17.84
18,70,71,6,forward,2736,48.86
18,71,70,6,backward,834,14.89
18,71,72,6,forward,1908,34.07
18,72,71,6,backward,723,12.91
18,72,73,6,forward,1008,18.0
18,73,72,6,backward,345,6.16
18,73,74,6,forward,255,4.55
18,74,73,6,backward,144,2.57
18,114,241,7,forward,2079,37.12
18,114,247,7,backward,3501,62.52
18,128,209,7,backward,2100,37.5
18,128,234,7,forward,3483,62.2
18,209,128,7,forward,4065,72.59
18,209,233,7,backward,2001,35.73
18,225,226,7,forward,1416,25.29
18,226,225,7,backward,675,12.05
18,226,228,7,forward,2736,48.86
18,228,226,7,backward,1275,22.77
18,228,230,7,forward,4437,79.23
18,230,228,7,backward,1734,30.96
18,230,231,7,forward,4854,86.68
18,231,230,7,backward,1806,32.25
18,231,232,7,forward,5010,89.46
18,232,231,7,backward,1920,34.29
18,232,233,7,forward,3885,69.38
18,233,209,7,forward,4374,78.11
18,233,232,7,backward,1803,32.2
18,234,128,7,backward,2235,39.91
18,234,236,7,forward,3186,56.89
18,236,234,7,backward,2535,45.27
18,236,237,7,forward,2847,50.84
18,237,236,7,backward,2685,47.95
18,237,238,7,forward,2334,41.68
18,238,237,7,backward,3057,54.59
18,238,247,7,forward,2166,38.68
18,239,241,7,backward,1350,24.11
18,239,242,7,forward,2190,39.11
18,241,114,7,backward,1941,34.66
18,241,239,7,forward,2319,41.41
18,242,239,7,backward,1248,22.29
18,242,243,7,forward,2217,39.59
18,243,242,7,backward,528,9.43
18,243,244,7,forward,1809,32.3
